energy,2015-01-21T16:46:26.3846096Z,energy12,3,4217
humidity,2015-01-21T16:46:26.3846096Z,humidity12,3,71
light,2015-01-21T16:46:26.3846096Z,light12,3,1616
temperature,2015-01-21T16:46:26.4076333Z,energy13,3,20.19
energy,2015-01-21T16:46:26.4076333Z,energy13,3,2186
humidity,2015-01-21T16:46:26.4076333Z,humidity13,3,52
light,2015-01-21T16:46:26.4076333Z,light13,3,267
temperature,2015-01-21T16:46:26.4326442Z,energy14,3,22.05
energy,2015-01-21T16:46:26.4326442Z,energy14,3,3487
humidity,2015-01-21T16:46:26.4326442Z,humidity14,3,42
light,2015-01-21T16:46:26.4326442Z,light14,3,624
temperature,2015-01-21T16:46:26.4586632Z,energy15,3,21.1
energy,2015-01-21T16:46:26.4586632Z,energy15,3,3594
humidity,2015-01-21T16:46:26.4586632Z,humidity15,3,40
light,2015-01-21T16:46:26.4586632Z,light15,3,1265
temperature,2015-01-21T16:46:26.4826807Z,energy16,3,29.58
energy,2015-01-21T16:46:26.4826807Z,energy16,3,4343
humidity,2015-01-21T16:46:26.4826807Z,humidity16,3,69
light,2015-01-21T16:46:26.4826807Z,light16,3,156
temperature,2015-01-21T16:46:26.5057236Z,energy17,3,27.72
energy,2015-01-21T16:46:26.5057236Z,energy17,3,2404
humidity,2015-01-21T16:46:26.5057236Z,humidity17,3,60
light,2015-01-21T16:46:26.5057236Z,light17,3,517
temperature,2015-01-21T16:46:26.5297135Z,energy18,3,25.33
energy,2015-01-21T16:46:26.5297135Z,energy18,3,4804
humidity,2015-01-21T16:46:26.5297135Z,humidity18,3,43
light,2015-01-21T16:46:26.5297135Z,light18,3,449
temperature,2015-01-21T16:46:26.5567330Z,energy19,3,29.71
energy,2015-01-21T16:46:26.5567330Z,energy19,3,3239
humidity,2015-01-21T16:46:26.5567330Z,humidity19,3,57
light,2015-01-21T16:46:26.5567330Z,light19,3,1234
temperature,2015-01-21T16:46:26.5937586Z,energy20,3,26.03
energy,2015-01-21T16:46:26.5937586Z,energy20,3,2502
humidity,2015-01-21T16:46:26.5937586Z,humidity20,3,84
light,2015-01-21T16:46:26.5937586Z,light20,3,1460
temperature,2015-01-21T16:46:26.6238077Z,energy21,3,22.98
energy,2015-01-21T16:46:26.6238077Z,energy21,3,3796
humidity,2015-01-21T16:46:26.6238077Z,humidity21,3,73
light,2015-01-21T16:46:26.6238077Z,light21,3,29
temperature,2015-01-21T16:46:26.6477971Z,energy22,3,34.78
energy,2015-01-21T16:46:26.6477971Z,energy22,3,5911
humidity,2015-01-21T16:46:26.6477971Z,humidity22,3,44
light,2015-01-21T16:46:26.6477971Z,light22,3,118
temperature,2015-01-21T16:46:26.6768229Z,energy23,3,24.88
energy,2015-01-21T16:46:26.6768229Z,energy23,3,2609
humidity,2015-01-21T16:46:26.6768229Z,humidity23,3,57
light,2015-01-21T16:46:26.6768229Z,light23,3,1271
temperature,2015-01-21T16:46:26.7028365Z,energy24,3,21.67
energy,2015-01-21T16:46:26.7028365Z,energy24,3,2018
humidity,2015-01-21T16:46:26.7028365Z,humidity24,3,73
light,2015-01-21T16:46:26.7028365Z,light24,3,675
temperature,2015-01-21T16:46:26.7248794Z,energy25,3,28.87
energy,2015-01-21T16:46:26.7248794Z,energy25,3,4876
humidity,2015-01-21T16:46:26.7248794Z,humidity25,3,61
light,2015-01-21T16:46:26.7248794Z,light25,3,1566
temperature,2015-01-21T16:46:26.7498711Z,energy26,3,21.95
energy,2015-01-21T16:46:26.7498711Z,energy26,3,3446
humidity,2015-01-21T16:46:26.7498711Z,humidity26,3,51
light,2015-01-21T16:46:26.7498711Z,light26,3,183
temperature,2015-01-21T16:46:26.7778883Z,energy27,3,28.67
energy,2015-01-21T16:46:26.7778883Z,energy27,3,2196
humidity,2015-01-21T16:46:26.7778883Z,humidity27,3,50
light,2015-01-21T16:46:26.7778883Z,light27,3,1638
temperature,2015-01-21T16:46:26.8259243Z,energy28,3,21.07
energy,2015-01-21T16:46:26.8259243Z,energy28,3,3085
humidity,2015-01-21T16:46:26.8259243Z,humidity28,3,66
light,2015-01-21T16:46:26.8259243Z,light28,3,1779
temperature,2015-01-21T16:46:26.8749585Z,energy29,3,24.84
energy,2015-01-21T16:46:26.8749585Z,energy29,3,2599
humidity,2015-01-21T16:46:26.8759599Z,humidity29,3,53
light,2015-01-21T16:46:26.8759599Z,light29,3,553
temperature,2015-01-21T16:46:26.9199971Z,energy30,3,27.89
energy,2015-01-21T16:46:26.9199971Z,energy30,3,4120
humidity,2015-01-21T16:46:26.9199971Z,humidity30,3,47
light,2015-01-21T16:46:26.9199971Z,light30,3,1681
temperature,2015-01-21T16:46:26.9550164Z,energy31,3,19.96
energy,2015-01-21T16:46:26.9550164Z,energy31,3,3306
humidity,2015-01-21T16:46:26.9550164Z,humidity31,3,68
light,2015-01-21T16:46:26.9550164Z,light31,3,739
temperature,2015-01-21T16:46:27.0110563Z,energy32,3,24.47
energy,2015-01-21T16:46:27.0110563Z,energy32,3,3109
humidity,2015-01-21T16:46:27.0110563Z,humidity32,3,40
light,2015-01-21T16:46:27.0110563Z,light32,3,1571
temperature,2015-01-21T16:46:27.0460806Z,energy33,3,24.41
energy,2015-01-21T16:46:27.0460806Z,energy33,3,4848
humidity,2015-01-21T16:46:27.0460806Z,humidity33,3,67
light,2015-01-21T16:46:27.0460806Z,light33,3,1264
temperature,2015-01-21T16:46:27.0801066Z,energy34,3,25.56
energy,2015-01-21T16:46:27.0801066Z,energy34,3,2336
humidity,2015-01-21T16:46:27.0801066Z,humidity34,3,62
light,2015-01-21T16:46:27.0801066Z,light34,3,1559
temperature,2015-01-21T16:46:27.1171327Z,energy35,3,22.75
energy,2015-01-21T16:46:27.1171327Z,energy35,3,4167
humidity,2015-01-21T16:46:27.1171327Z,humidity35,3,41
light,2015-01-21T16:46:27.1171327Z,light35,3,1473
temperature,2015-01-21T16:46:27.1481528Z,energy36,3,25.88
energy,2015-01-21T16:46:27.1481528Z,energy36,3,2551
humidity,2015-01-21T16:46:27.1481528Z,humidity36,3,76
light,2015-01-21T16:46:27.1481528Z,light36,3,357
temperature,2015-01-21T16:46:27.1781750Z,energy37,3,24.79
energy,2015-01-21T16:46:27.1781750Z,energy37,3,3315
humidity,2015-01-21T16:46:27.1791755Z,humidity37,3,45
light,2015-01-21T16:46:27.1791755Z,light37,3,40
temperature,2015-01-21T16:46:27.2101978Z,energy38,3,25.81
energy,2015-01-21T16:46:27.2101978Z,energy38,3,3544
humidity,2015-01-21T16:46:27.2101978Z,humidity38,3,59
light,2015-01-21T16:46:27.2101978Z,light38,3,487
temperature,2015-01-21T16:46:27.2322139Z,energy39,3,26.98
energy,2015-01-21T16:46:27.2322139Z,energy39,3,3731
humidity,2015-01-21T16:46:27.2322139Z,humidity39,3,73
light,2015-01-21T16:46:27.2322139Z,light39,3,1447
temperature,2015-01-21T16:46:27.2612388Z,energy40,3,26.88
energy,2015-01-21T16:46:27.2612388Z,energy40,3,4530
humidity,2015-01-21T16:46:27.2612388Z,humidity40,3,62
light,2015-01-21T16:46:27.2612388Z,light40,3,1073
temperature,2015-01-21T16:46:27.2892547Z,energy41,3,20.13
energy,2015-01-21T16:46:27.2892547Z,energy41,3,3137
humidity,2015-01-21T16:46:27.2892547Z,humidity41,3,55
light,2015-01-21T16:46:27.2892547Z,light41,3,326
temperature,2015-01-21T16:46:27.3162795Z,energy42,3,25.99
energy,2015-01-21T16:46:27.3162795Z,energy42,3,4755
humidity,2015-01-21T16:46:27.3162795Z,humidity42,3,53
light,2015-01-21T16:46:27.3162795Z,light42,3,812
temperature,2015-01-21T16:46:27.3432919Z,energy43,3,25.63
energy,2015-01-21T16:46:27.3432919Z,energy43,3,3365
humidity,2015-01-21T16:46:27.3432919Z,humidity43,3,78
light,2015-01-21T16:46:27.3432919Z,light43,3,270
temperature,2015-01-21T16:46:27.3693108Z,energy44,3,26.07
energy,2015-01-21T16:46:27.3693108Z,energy44,3,3100
humidity,2015-01-21T16:46:27.3693108Z,humidity44,3,50
light,2015-01-21T16:46:27.3693108Z,light44,3,1529
temperature,2015-01-21T16:46:27.3983317Z,energy45,3,24.69
energy,2015-01-21T16:46:27.3983317Z,energy45,3,3509
humidity,2015-01-21T16:46:27.3983317Z,humidity45,3,73
light,2015-01-21T16:46:27.3983317Z,light45,3,138
temperature,2015-01-21T16:46:27.4233770Z,energy46,3,21.85
energy,2015-01-21T16:46:27.4233770Z,energy46,3,4880
humidity,2015-01-21T16:46:27.4233770Z,humidity46,3,48
light,2015-01-21T16:46:27.4233770Z,light46,3,1774
temperature,2015-01-21T16:46:27.4463654Z,energy47,3,24.27
energy,2015-01-21T16:46:27.4463654Z,energy47,3,3216
humidity,2015-01-21T16:46:27.4463654Z,humidity47,3,76
light,2015-01-21T16:46:27.4463654Z,light47,3,90
temperature,2015-01-21T16:46:27.4703830Z,energy48,3,22.25
energy,2015-01-21T16:46:27.4703830Z,energy48,3,4185
humidity,2015-01-21T16:46:27.4703830Z,humidity48,3,43
light,2015-01-21T16:46:27.4703830Z,light48,3,846
temperature,2015-01-21T16:46:27.4924049Z,energy49,3,21.23
energy,2015-01-21T16:46:27.4924049Z,energy49,3,3275
humidity,2015-01-21T16:46:27.4924049Z,humidity49,3,70
light,2015-01-21T16:46:27.4924049Z,light49,3,518
temperature,2015-01-21T16:46:27.5194177Z,energy0,4,27.02
energy,2015-01-21T16:46:27.5194177Z,energy0,4,4102
humidity,2015-01-21T16:46:27.5194177Z,humidity0,4,60
light,2015-01-21T16:46:27.5194177Z,light0,4,1101
temperature,2015-01-21T16:46:27.5484390Z,energy1,4,20.59
energy,2015-01-21T16:46:27.5484390Z,energy1,4,4006
humidity,2015-01-21T16:46:27.5484390Z,humidity1,4,54
light,2015-01-21T16:46:27.5484390Z,light1,4,365
temperature,2015-01-21T16:46:27.5844651Z,energy2,4,24.88
energy,2015-01-21T16:46:27.5844651Z,energy2,4,2968
humidity,2015-01-21T16:46:27.5844651Z,humidity2,4,62
light,2015-01-21T16:46:27.5844651Z,light2,4,904
temperature,2015-01-21T16:46:27.6144851Z,energy3,4,27.3
energy,2015-01-21T16:46:27.6144851Z,energy3,4,5813
humidity,2015-01-21T16:46:27.6144851Z,humidity3,4,50
light,2015-01-21T16:46:27.6144851Z,light3,4,481
temperature,2015-01-21T16:46:27.6435064Z,energy4,4,19.82
energy,2015-01-21T16:46:27.6435064Z,energy4,4,3450
humidity,2015-01-21T16:46:27.6435064Z,humidity4,4,54
light,2015-01-21T16:46:27.6435064Z,light4,4,150
temperature,2015-01-21T16:46:27.6715259Z,energy5,4,21.35
energy,2015-01-21T16:46:27.6715259Z,energy5,4,3176
humidity,2015-01-21T16:46:27.6715259Z,humidity5,4,73
light,2015-01-21T16:46:27.6715259Z,light5,4,490
temperature,2015-01-21T16:46:27.6935443Z,energy6,4,20.01
energy,2015-01-21T16:46:27.6935443Z,energy6,4,2873
humidity,2015-01-21T16:46:27.6935443Z,humidity6,4,55
light,2015-01-21T16:46:27.6935443Z,light6,4,1613
temperature,2015-01-21T16:46:27.7195605Z,energy7,4,23.21
energy,2015-01-21T16:46:27.7195605Z,energy7,4,3440
humidity,2015-01-21T16:46:27.7195605Z,humidity7,4,78
light,2015-01-21T16:46:27.7195605Z,light7,4,612
temperature,2015-01-21T16:46:27.7435834Z,energy8,4,32.96
energy,2015-01-21T16:46:27.7435834Z,energy8,4,6269
humidity,2015-01-21T16:46:27.7435834Z,humidity8,4,54
light,2015-01-21T16:46:27.7435834Z,light8,4,1484
temperature,2015-01-21T16:46:27.7706056Z,energy9,4,19.73
energy,2015-01-21T16:46:27.7706056Z,energy9,4,2690
humidity,2015-01-21T16:46:27.7706056Z,humidity9,4,78
light,2015-01-21T16:46:27.7706056Z,light9,4,995
temperature,2015-01-21T16:46:27.7956142Z,energy10,4,25.41
energy,2015-01-21T16:46:27.7956142Z,energy10,4,2013
humidity,2015-01-21T16:46:27.7956142Z,humidity10,4,56
light,2015-01-21T16:46:27.7956142Z,light10,4,312
temperature,2015-01-21T16:46:27.8396460Z,energy11,4,27.49
energy,2015-01-21T16:46:27.8396460Z,energy11,4,3420
humidity,2015-01-21T16:46:27.8396460Z,humidity11,4,68
light,2015-01-21T16:46:27.8396460Z,light11,4,556
temperature,2015-01-21T16:46:27.8976873Z,energy12,4,24.23
energy,2015-01-21T16:46:27.8986878Z,energy12,4,4374
humidity,2015-01-21T16:46:27.8986878Z,humidity12,4,57
light,2015-01-21T16:46:27.8986878Z,light12,4,1219
temperature,2015-01-21T16:46:27.9277154Z,energy13,4,20.41
energy,2015-01-21T16:46:27.9277154Z,energy13,4,4015
humidity,2015-01-21T16:46:27.9277154Z,humidity13,4,43
light,2015-01-21T16:46:27.9277154Z,light13,4,713
temperature,2015-01-21T16:46:27.9677376Z,energy14,4,20.07
energy,2015-01-21T16:46:27.9677376Z,energy14,4,2689
humidity,2015-01-21T16:46:27.9677376Z,humidity14,4,62
light,2015-01-21T16:46:27.9677376Z,light14,4,1452
temperature,2015-01-21T16:46:28.0137690Z,energy15,4,24.51
energy,2015-01-21T16:46:28.0137690Z,energy15,4,3365
humidity,2015-01-21T16:46:28.0137690Z,humidity15,4,72
light,2015-01-21T16:46:28.0137690Z,light15,4,138
temperature,2015-01-21T16:46:28.0537984Z,energy16,4,24.13
energy,2015-01-21T16:46:28.0537984Z,energy16,4,3050
humidity,2015-01-21T16:46:28.0537984Z,humidity16,4,71
light,2015-01-21T16:46:28.0537984Z,light16,4,665
temperature,2015-01-21T16:46:28.0888231Z,energy17,4,28.24
energy,2015-01-21T16:46:28.0888231Z,energy17,4,3247
humidity,2015-01-21T16:46:28.0888231Z,humidity17,4,49
light,2015-01-21T16:46:28.0888231Z,light17,4,1417
temperature,2015-01-21T16:46:28.1168444Z,energy18,4,24.57
energy,2015-01-21T16:46:28.1168444Z,energy18,4,4323
humidity,2015-01-21T16:46:28.1168444Z,humidity18,4,57
light,2015-01-21T16:46:28.1168444Z,light18,4,356
temperature,2015-01-21T16:46:28.1428616Z,energy19,4,30.8
energy,2015-01-21T16:46:28.1428616Z,energy19,4,3707
humidity,2015-01-21T16:46:28.1428616Z,humidity19,4,60
light,2015-01-21T16:46:28.1428616Z,light19,4,1003
temperature,2015-01-21T16:46:28.1698810Z,energy20,4,25.13
energy,2015-01-21T16:46:28.1698810Z,energy20,4,4485
humidity,2015-01-21T16:46:28.1698810Z,humidity20,4,59
light,2015-01-21T16:46:28.1698810Z,light20,4,1030
temperature,2015-01-21T16:46:28.2029052Z,energy21,4,20.1
energy,2015-01-21T16:46:28.2029052Z,energy21,4,2851
humidity,2015-01-21T16:46:28.2029052Z,humidity21,4,46
light,2015-01-21T16:46:28.2029052Z,light21,4,1665
temperature,2015-01-21T16:46:28.2239467Z,energy22,4,34.7
energy,2015-01-21T16:46:28.2239467Z,energy22,4,4882
humidity,2015-01-21T16:46:28.2239467Z,humidity22,4,70
light,2015-01-21T16:46:28.2239467Z,light22,4,1400
temperature,2015-01-21T16:46:28.2479361Z,energy23,4,25.85
energy,2015-01-21T16:46:28.2479361Z,energy23,4,2458
humidity,2015-01-21T16:46:28.2479361Z,humidity23,4,40
light,2015-01-21T16:46:28.2479361Z,light23,4,287
temperature,2015-01-21T16:46:28.2739538Z,energy24,4,21.41
energy,2015-01-21T16:46:28.2739538Z,energy24,4,3000
humidity,2015-01-21T16:46:28.2739538Z,humidity24,4,72
light,2015-01-21T16:46:28.2739538Z,light24,4,972
temperature,2015-01-21T16:46:28.3119808Z,energy25,4,26.04
energy,2015-01-21T16:46:28.3119808Z,energy25,4,2983
humidity,2015-01-21T16:46:28.3119808Z,humidity25,4,54
light,2015-01-21T16:46:28.3119808Z,light25,4,133
temperature,2015-01-21T16:46:28.3379994Z,energy26,4,24.89
energy,2015-01-21T16:46:28.3390016Z,energy26,4,3902
humidity,2015-01-21T16:46:28.3390016Z,humidity26,4,45
light,2015-01-21T16:46:28.3390016Z,light26,4,523
temperature,2015-01-21T16:46:28.3620240Z,energy27,4,21.98
energy,2015-01-21T16:46:28.3620240Z,energy27,4,4641
humidity,2015-01-21T16:46:28.3620240Z,humidity27,4,56
light,2015-01-21T16:46:28.3620240Z,light27,4,987
temperature,2015-01-21T16:46:28.3950411Z,energy28,4,27.2
energy,2015-01-21T16:46:28.3950411Z,energy28,4,2029
humidity,2015-01-21T16:46:28.3950411Z,humidity28,4,48
light,2015-01-21T16:46:28.3950411Z,light28,4,1213
temperature,2015-01-21T16:46:28.4200591Z,energy29,4,20.28
energy,2015-01-21T16:46:28.4200591Z,energy29,4,2694
humidity,2015-01-21T16:46:28.4200591Z,humidity29,4,40
light,2015-01-21T16:46:28.4200591Z,light29,4,136
temperature,2015-01-21T16:46:28.4420734Z,energy30,4,20.92
energy,2015-01-21T16:46:28.4420734Z,energy30,4,4526
humidity,2015-01-21T16:46:28.4420734Z,humidity30,4,59
light,2015-01-21T16:46:28.4420734Z,light30,4,499
temperature,2015-01-21T16:46:28.4660923Z,energy31,4,25.7
energy,2015-01-21T16:46:28.4660923Z,energy31,4,3370
humidity,2015-01-21T16:46:28.4660923Z,humidity31,4,44
light,2015-01-21T16:46:28.4660923Z,light31,4,685
temperature,2015-01-21T16:46:28.4931381Z,energy32,4,26.84
energy,2015-01-21T16:46:28.4931381Z,energy32,4,2820
humidity,2015-01-21T16:46:28.4931381Z,humidity32,4,79
light,2015-01-21T16:46:28.4931381Z,light32,4,1162
temperature,2015-01-21T16:46:28.5181284Z,energy33,4,26.1
energy,2015-01-21T16:46:28.5181284Z,energy33,4,4554
humidity,2015-01-21T16:46:28.5181284Z,humidity33,4,74
light,2015-01-21T16:46:28.5181284Z,light33,4,469
temperature,2015-01-21T16:46:28.5441541Z,energy34,4,24.08
energy,2015-01-21T16:46:28.5441541Z,energy34,4,2950
humidity,2015-01-21T16:46:28.5441541Z,humidity34,4,40
light,2015-01-21T16:46:28.5441541Z,light34,4,722
temperature,2015-01-21T16:46:28.5721669Z,energy35,4,21.02
energy,2015-01-21T16:46:28.5721669Z,energy35,4,4560
humidity,2015-01-21T16:46:28.5721669Z,humidity35,4,66
light,2015-01-21T16:46:28.5721669Z,light35,4,1741
temperature,2015-01-21T16:46:28.6061911Z,energy36,4,21.95
energy,2015-01-21T16:46:28.6061911Z,energy36,4,2658
humidity,2015-01-21T16:46:28.6061911Z,humidity36,4,78
light,2015-01-21T16:46:28.6061911Z,light36,4,1196
temperature,2015-01-21T16:46:28.6282345Z,energy37,4,28.4
energy,2015-01-21T16:46:28.6282345Z,energy37,4,3012
humidity,2015-01-21T16:46:28.6282345Z,humidity37,4,43
light,2015-01-21T16:46:28.6282345Z,light37,4,1720
temperature,2015-01-21T16:46:28.6532248Z,energy38,4,22.63
energy,2015-01-21T16:46:28.6532248Z,energy38,4,4127
humidity,2015-01-21T16:46:28.6532248Z,humidity38,4,55
light,2015-01-21T16:46:28.6532248Z,light38,4,1482
temperature,2015-01-21T16:46:28.6812448Z,energy39,4,27.5
energy,2015-01-21T16:46:28.6812448Z,energy39,4,2294
humidity,2015-01-21T16:46:28.6812448Z,humidity39,4,56
light,2015-01-21T16:46:28.6812448Z,light39,4,183
temperature,2015-01-21T16:46:28.7072695Z,energy40,4,24.64
energy,2015-01-21T16:46:28.7072695Z,energy40,4,4211
humidity,2015-01-21T16:46:28.7072695Z,humidity40,4,60
light,2015-01-21T16:46:28.7072695Z,light40,4,1752
temperature,2015-01-21T16:46:28.7282843Z,energy41,4,28.16
energy,2015-01-21T16:46:28.7292798Z,energy41,4,4203
humidity,2015-01-21T16:46:28.7292798Z,humidity41,4,73
light,2015-01-21T16:46:28.7292798Z,light41,4,1689
temperature,2015-01-21T16:46:28.7563042Z,energy42,4,20.98
energy,2015-01-21T16:46:28.7563042Z,energy42,4,4764
humidity,2015-01-21T16:46:28.7563042Z,humidity42,4,47
light,2015-01-21T16:46:28.7563042Z,light42,4,1346
temperature,2015-01-21T16:46:28.7913227Z,energy43,4,21.81
energy,2015-01-21T16:46:28.7913227Z,energy43,4,3797
humidity,2015-01-21T16:46:28.7913227Z,humidity43,4,76
light,2015-01-21T16:46:28.7913227Z,light43,4,474
temperature,2015-01-21T16:46:28.8403587Z,energy44,4,21.48
energy,2015-01-21T16:46:28.8403587Z,energy44,4,3509
humidity,2015-01-21T16:46:28.8403587Z,humidity44,4,40
light,2015-01-21T16:46:28.8403587Z,light44,4,779
temperature,2015-01-21T16:46:28.8943958Z,energy45,4,24.38
energy,2015-01-21T16:46:28.8943958Z,energy45,4,3305
humidity,2015-01-21T16:46:28.8943958Z,humidity45,4,57
light,2015-01-21T16:46:28.8943958Z,light45,4,781
temperature,2015-01-21T16:46:28.9304214Z,energy46,4,21.47
energy,2015-01-21T16:46:28.9304214Z,energy46,4,2097
humidity,2015-01-21T16:46:28.9314228Z,humidity46,4,52
light,2015-01-21T16:46:28.9314228Z,light46,4,1740
temperature,2015-01-21T16:46:29.0064769Z,energy47,4,24.11
energy,2015-01-21T16:46:29.0064769Z,energy47,4,2111
humidity,2015-01-21T16:46:29.0064769Z,humidity47,4,56
light,2015-01-21T16:46:29.0064769Z,light47,4,692
temperature,2015-01-21T16:46:29.0745244Z,energy48,4,28.1
energy,2015-01-21T16:46:29.0745244Z,energy48,4,4620
humidity,2015-01-21T16:46:29.0745244Z,humidity48,4,74
light,2015-01-21T16:46:29.0745244Z,light48,4,710
temperature,2015-01-21T16:46:29.1355681Z,energy49,4,23.09
energy,2015-01-21T16:46:29.1355681Z,energy49,4,4013
humidity,2015-01-21T16:46:29.1355681Z,humidity49,4,41
light,2015-01-21T16:46:29.1355681Z,light49,4,893
temperature,2015-01-21T16:46:29.1876056Z,energy0,5,23.14
energy,2015-01-21T16:46:29.1876056Z,energy0,5,2056
humidity,2015-01-21T16:46:29.1876056Z,humidity0,5,60
light,2015-01-21T16:46:29.1876056Z,light0,5,1790
temperature,2015-01-21T16:46:29.2136272Z,energy1,5,21.08
energy,2015-01-21T16:46:29.2146241Z,energy1,5,2969
humidity,2015-01-21T16:46:29.2146241Z,humidity1,5,68
light,2015-01-21T16:46:29.2146241Z,light1,5,1276
temperature,2015-01-21T16:46:29.2416427Z,energy2,5,27.18
energy,2015-01-21T16:46:29.2416427Z,energy2,5,2393
humidity,2015-01-21T16:46:29.2416427Z,humidity2,5,64
light,2015-01-21T16:46:29.2416427Z,light2,5,722
temperature,2015-01-21T16:46:29.2736668Z,energy3,5,24.43
energy,2015-01-21T16:46:29.2736668Z,energy3,5,5816
humidity,2015-01-21T16:46:29.2736668Z,humidity3,5,63
light,2015-01-21T16:46:29.2736668Z,light3,5,176
temperature,2015-01-21T16:46:29.3136940Z,energy4,5,22.69
energy,2015-01-21T16:46:29.3136940Z,energy4,5,2219
humidity,2015-01-21T16:46:29.3136940Z,humidity4,5,70
light,2015-01-21T16:46:29.3136940Z,light4,5,1919
temperature,2015-01-21T16:46:29.3417139Z,energy5,5,23.71
energy,2015-01-21T16:46:29.3417139Z,energy5,5,4547
humidity,2015-01-21T16:46:29.3417139Z,humidity5,5,63
light,2015-01-21T16:46:29.3417139Z,light5,5,208
temperature,2015-01-21T16:46:29.3657315Z,energy6,5,24.69
energy,2015-01-21T16:46:29.3657315Z,energy6,5,4344
humidity,2015-01-21T16:46:29.3657315Z,humidity6,5,87
light,2015-01-21T16:46:29.3657315Z,light6,5,610
temperature,2015-01-21T16:46:29.4077609Z,energy7,5,26.7
energy,2015-01-21T16:46:29.4087623Z,energy7,5,3525
humidity,2015-01-21T16:46:29.4087623Z,humidity7,5,75
light,2015-01-21T16:46:29.4087623Z,light7,5,1197
temperature,2015-01-21T16:46:29.4307784Z,energy8,5,31.2
energy,2015-01-21T16:46:29.4307784Z,energy8,5,4584
humidity,2015-01-21T16:46:29.4307784Z,humidity8,5,54
light,2015-01-21T16:46:29.4307784Z,light8,5,897
temperature,2015-01-21T16:46:29.4537937Z,energy9,5,28.3
energy,2015-01-21T16:46:29.4537937Z,energy9,5,3260
humidity,2015-01-21T16:46:29.4537937Z,humidity9,5,50
light,2015-01-21T16:46:29.4537937Z,light9,5,1562
temperature,2015-01-21T16:46:29.4808127Z,energy10,5,22.54
energy,2015-01-21T16:46:29.4808127Z,energy10,5,3768
humidity,2015-01-21T16:46:29.4808127Z,humidity10,5,46
light,2015-01-21T16:46:29.4808127Z,light10,5,636
temperature,2015-01-21T16:46:29.5048356Z,energy11,5,23.49
energy,2015-01-21T16:46:29.5048356Z,energy11,5,2216
humidity,2015-01-21T16:46:29.5048356Z,humidity11,5,51
light,2015-01-21T16:46:29.5048356Z,light11,5,1681
temperature,2015-01-21T16:46:29.5288478Z,energy12,5,22.58
energy,2015-01-21T16:46:29.5288478Z,energy12,5,4210
humidity,2015-01-21T16:46:29.5288478Z,humidity12,5,42
light,2015-01-21T16:46:29.5288478Z,light12,5,547
temperature,2015-01-21T16:46:29.5548913Z,energy13,5,28.17
energy,2015-01-21T16:46:29.5548913Z,energy13,5,2457
humidity,2015-01-21T16:46:29.5548913Z,humidity13,5,42
light,2015-01-21T16:46:29.5548913Z,light13,5,911
temperature,2015-01-21T16:46:29.5938930Z,energy14,5,24.86
energy,2015-01-21T16:46:29.5938930Z,energy14,5,3167
humidity,2015-01-21T16:46:29.5938930Z,humidity14,5,57
light,2015-01-21T16:46:29.5948952Z,light14,5,638
temperature,2015-01-21T16:46:29.6219142Z,energy15,5,24.27
energy,2015-01-21T16:46:29.6219142Z,energy15,5,3106
humidity,2015-01-21T16:46:29.6219142Z,humidity15,5,77
light,2015-01-21T16:46:29.6219142Z,light15,5,530
temperature,2015-01-21T16:46:29.6469577Z,energy16,5,23.03
energy,2015-01-21T16:46:29.6469577Z,energy16,5,2435
humidity,2015-01-21T16:46:29.6469577Z,humidity16,5,74
light,2015-01-21T16:46:29.6469577Z,light16,5,1003
temperature,2015-01-21T16:46:29.6769532Z,energy17,5,28.27
energy,2015-01-21T16:46:29.6769532Z,energy17,5,2250
humidity,2015-01-21T16:46:29.6769532Z,humidity17,5,46
light,2015-01-21T16:46:29.6769532Z,light17,5,1618
temperature,2015-01-21T16:46:29.7039981Z,energy18,5,27.07
energy,2015-01-21T16:46:29.7039981Z,energy18,5,4621
humidity,2015-01-21T16:46:29.7039981Z,humidity18,5,62
light,2015-01-21T16:46:29.7039981Z,light18,5,1576
temperature,2015-01-21T16:46:29.7259870Z,energy19,5,28.21
energy,2015-01-21T16:46:29.7259870Z,energy19,5,2457
humidity,2015-01-21T16:46:29.7259870Z,humidity19,5,72
light,2015-01-21T16:46:29.7259870Z,light19,5,857
temperature,2015-01-21T16:46:29.7550110Z,energy20,5,24.32
energy,2015-01-21T16:46:29.7550110Z,energy20,5,4600
humidity,2015-01-21T16:46:29.7550110Z,humidity20,5,43
light,2015-01-21T16:46:29.7550110Z,light20,5,14
temperature,2015-01-21T16:46:29.7800268Z,energy21,5,23.94
energy,2015-01-21T16:46:29.7800268Z,energy21,5,3690
humidity,2015-01-21T16:46:29.7800268Z,humidity21,5,63
light,2015-01-21T16:46:29.7800268Z,light21,5,577
temperature,2015-01-21T16:46:29.8070449Z,energy22,5,30.03
energy,2015-01-21T16:46:29.8070449Z,energy22,5,4473
humidity,2015-01-21T16:46:29.8070449Z,humidity22,5,77
light,2015-01-21T16:46:29.8070449Z,light22,5,965
temperature,2015-01-21T16:46:29.8560804Z,energy23,5,28.77
energy,2015-01-21T16:46:29.8560804Z,energy23,5,4669
humidity,2015-01-21T16:46:29.8570818Z,humidity23,5,54
light,2015-01-21T16:46:29.8570818Z,light23,5,1683
temperature,2015-01-21T16:46:29.9031141Z,energy24,5,25.79
energy,2015-01-21T16:46:29.9031141Z,energy24,5,4493
humidity,2015-01-21T16:46:29.9031141Z,humidity24,5,43
